2023-05-08 17:47:01	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-08 17:47:01	쓰기의 프로그램&파라미터 쓰기 함
2023-05-08 17:47:01	쓰기의 기본 또는 링크 파라미터 함
2023-05-08 17:47:01	모니터 시작
2023-05-08 17:47:01	런중수정 중 PLC CheckSum 비교함
2023-05-08 17:47:01	런 PLC 운전 모드 변경
2023-05-08 17:48:17	모니터 끝
2023-05-08 17:48:25	로컬 Disconnect 함
2023-05-08 17:48:26	GetDLPosition 호출 함
2023-05-08 17:48:26	GetDLSize 호출 함
2023-05-08 17:48:26	로컬 Connect 함
2023-05-08 17:48:30	로컬 Disconnect 함
2023-05-09 12:46:16	GetDLPosition 호출 함
2023-05-09 12:46:16	GetDLSize 호출 함
2023-05-09 12:46:16	로컬 Connect 함
2023-05-09 12:46:24	스톱 PLC 운전 모드 변경
2023-05-09 12:46:32	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 12:46:32	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 12:46:32	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 12:46:32	모니터 시작
2023-05-09 12:46:32	런중수정 중 PLC CheckSum 비교함
2023-05-09 12:46:32	런 PLC 운전 모드 변경
2023-05-09 12:49:09	모니터 끝
2023-05-09 12:49:10	로컬 Disconnect 함
2023-05-09 12:51:03	GetDLPosition 호출 함
2023-05-09 12:51:03	GetDLSize 호출 함
2023-05-09 12:51:03	로컬 Connect 함
2023-05-09 12:51:08	스톱 PLC 운전 모드 변경
2023-05-09 12:51:16	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 12:51:16	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 12:51:16	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 12:51:16	모니터 시작
2023-05-09 12:51:16	런중수정 중 PLC CheckSum 비교함
2023-05-09 12:51:17	런 PLC 운전 모드 변경
2023-05-09 12:54:32	모니터 끝
2023-05-09 12:54:33	로컬 Disconnect 함
2023-05-09 12:54:54	GetDLPosition 호출 함
2023-05-09 12:54:54	GetDLSize 호출 함
2023-05-09 12:54:54	로컬 Connect 함
2023-05-09 12:55:00	스톱 PLC 운전 모드 변경
2023-05-09 12:55:08	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 12:55:08	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 12:55:08	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 12:55:08	모니터 시작
2023-05-09 12:55:08	런중수정 중 PLC CheckSum 비교함
2023-05-09 12:55:08	런 PLC 운전 모드 변경
2023-05-09 12:56:07	모니터 끝
2023-05-09 12:56:08	로컬 Disconnect 함
2023-05-09 12:56:54	GetDLPosition 호출 함
2023-05-09 12:56:54	GetDLSize 호출 함
2023-05-09 12:56:54	로컬 Connect 함
2023-05-09 12:57:00	스톱 PLC 운전 모드 변경
2023-05-09 12:57:08	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 12:57:08	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 12:57:08	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 12:57:08	모니터 시작
2023-05-09 12:57:08	런중수정 중 PLC CheckSum 비교함
2023-05-09 12:57:08	런 PLC 운전 모드 변경
2023-05-09 12:57:53	모니터 끝
2023-05-09 12:57:54	로컬 Disconnect 함
2023-05-09 12:58:18	GetDLPosition 호출 함
2023-05-09 12:58:18	GetDLSize 호출 함
2023-05-09 12:58:18	로컬 Connect 함
2023-05-09 12:58:23	스톱 PLC 운전 모드 변경
2023-05-09 12:58:31	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 12:58:31	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 12:58:31	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 12:58:31	모니터 시작
2023-05-09 12:58:31	런중수정 중 PLC CheckSum 비교함
2023-05-09 12:58:31	런 PLC 운전 모드 변경
2023-05-09 12:59:03	모니터 끝
2023-05-09 12:59:04	로컬 Disconnect 함
2023-05-09 13:00:05	GetDLPosition 호출 함
2023-05-09 13:00:05	GetDLSize 호출 함
2023-05-09 13:00:05	로컬 Connect 함
2023-05-09 13:00:13	스톱 PLC 운전 모드 변경
2023-05-09 13:00:21	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:00:21	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:00:21	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:00:21	모니터 시작
2023-05-09 13:00:21	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:00:21	런 PLC 운전 모드 변경
2023-05-09 13:01:22	모니터 끝
2023-05-09 13:01:23	로컬 Disconnect 함
2023-05-09 13:02:13	GetDLPosition 호출 함
2023-05-09 13:02:13	GetDLSize 호출 함
2023-05-09 13:02:13	로컬 Connect 함
2023-05-09 13:02:20	스톱 PLC 운전 모드 변경
2023-05-09 13:02:28	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:02:28	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:02:28	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:02:28	모니터 시작
2023-05-09 13:02:28	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:02:28	런 PLC 운전 모드 변경
2023-05-09 13:03:48	모니터 끝
2023-05-09 13:03:50	로컬 Disconnect 함
2023-05-09 13:09:05	GetDLPosition 호출 함
2023-05-09 13:09:05	GetDLSize 호출 함
2023-05-09 13:09:05	로컬 Connect 함
2023-05-09 13:09:10	스톱 PLC 운전 모드 변경
2023-05-09 13:09:18	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:09:18	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:09:18	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:09:18	모니터 시작
2023-05-09 13:09:18	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:09:18	런 PLC 운전 모드 변경
2023-05-09 13:10:27	모니터 끝
2023-05-09 13:10:28	로컬 Disconnect 함
2023-05-09 13:12:36	GetDLPosition 호출 함
2023-05-09 13:12:36	GetDLSize 호출 함
2023-05-09 13:12:36	로컬 Connect 함
2023-05-09 13:12:42	스톱 PLC 운전 모드 변경
2023-05-09 13:12:50	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:12:50	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:12:50	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:12:50	모니터 시작
2023-05-09 13:12:50	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:12:50	런 PLC 운전 모드 변경
2023-05-09 13:13:45	모니터 끝
2023-05-09 13:13:46	로컬 Disconnect 함
2023-05-09 13:14:13	GetDLPosition 호출 함
2023-05-09 13:14:13	GetDLSize 호출 함
2023-05-09 13:14:13	로컬 Connect 함
2023-05-09 13:14:25	스톱 PLC 운전 모드 변경
2023-05-09 13:14:33	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:14:33	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:14:33	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:14:33	모니터 시작
2023-05-09 13:14:33	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:14:33	런 PLC 운전 모드 변경
2023-05-09 13:15:40	모니터 끝
2023-05-09 13:15:42	로컬 Disconnect 함
2023-05-09 13:19:21	GetDLPosition 호출 함
2023-05-09 13:19:21	GetDLSize 호출 함
2023-05-09 13:19:21	로컬 Connect 함
2023-05-09 13:19:26	스톱 PLC 운전 모드 변경
2023-05-09 13:19:34	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:19:34	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:19:34	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:19:34	모니터 시작
2023-05-09 13:19:34	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:19:34	런 PLC 운전 모드 변경
2023-05-09 13:20:10	모니터 끝
2023-05-09 13:20:11	로컬 Disconnect 함
2023-05-09 13:21:49	GetDLPosition 호출 함
2023-05-09 13:21:49	GetDLSize 호출 함
2023-05-09 13:21:49	로컬 Connect 함
2023-05-09 13:21:55	스톱 PLC 운전 모드 변경
2023-05-09 13:22:03	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:22:03	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:22:03	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:22:03	모니터 시작
2023-05-09 13:22:03	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:22:04	런 PLC 운전 모드 변경
2023-05-09 13:22:31	모니터 끝
2023-05-09 13:22:32	로컬 Disconnect 함
2023-05-09 13:23:11	GetDLPosition 호출 함
2023-05-09 13:23:11	GetDLSize 호출 함
2023-05-09 13:23:11	로컬 Connect 함
2023-05-09 13:23:17	스톱 PLC 운전 모드 변경
2023-05-09 13:23:26	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:23:26	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:23:26	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:23:26	모니터 시작
2023-05-09 13:23:26	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:23:26	런 PLC 운전 모드 변경
2023-05-09 13:24:16	모니터 끝
2023-05-09 13:24:17	로컬 Disconnect 함
2023-05-09 13:24:28	GetDLPosition 호출 함
2023-05-09 13:24:28	GetDLSize 호출 함
2023-05-09 13:24:28	로컬 Connect 함
2023-05-09 13:24:33	스톱 PLC 운전 모드 변경
2023-05-09 13:24:41	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:24:41	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:24:41	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:24:41	모니터 시작
2023-05-09 13:24:41	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:24:41	런 PLC 운전 모드 변경
2023-05-09 13:26:05	모니터 끝
2023-05-09 13:26:06	로컬 Disconnect 함
2023-05-09 13:27:15	GetDLPosition 호출 함
2023-05-09 13:27:15	GetDLSize 호출 함
2023-05-09 13:27:15	로컬 Connect 함
2023-05-09 13:27:21	스톱 PLC 운전 모드 변경
2023-05-09 13:27:29	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:27:29	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:27:29	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:27:29	모니터 시작
2023-05-09 13:27:29	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:27:29	런 PLC 운전 모드 변경
2023-05-09 13:28:07	모니터 끝
2023-05-09 13:28:09	로컬 Disconnect 함
2023-05-09 13:32:26	GetDLPosition 호출 함
2023-05-09 13:32:26	GetDLSize 호출 함
2023-05-09 13:32:26	로컬 Connect 함
2023-05-09 13:32:31	스톱 PLC 운전 모드 변경
2023-05-09 13:32:39	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:32:39	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:32:39	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:32:39	모니터 시작
2023-05-09 13:32:39	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:32:39	런 PLC 운전 모드 변경
2023-05-09 13:35:08	모니터 끝
2023-05-09 13:35:09	로컬 Disconnect 함
2023-05-09 13:36:47	GetDLPosition 호출 함
2023-05-09 13:36:47	GetDLSize 호출 함
2023-05-09 13:36:47	로컬 Connect 함
2023-05-09 13:36:54	스톱 PLC 운전 모드 변경
2023-05-09 13:37:02	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:37:02	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:37:02	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:37:03	모니터 시작
2023-05-09 13:37:03	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:37:03	런 PLC 운전 모드 변경
2023-05-09 13:38:21	모니터 끝
2023-05-09 13:38:22	로컬 Disconnect 함
2023-05-09 13:43:42	GetDLPosition 호출 함
2023-05-09 13:43:42	GetDLSize 호출 함
2023-05-09 13:43:42	로컬 Connect 함
2023-05-09 13:43:47	스톱 PLC 운전 모드 변경
2023-05-09 13:43:55	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:43:55	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:43:55	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:43:55	모니터 시작
2023-05-09 13:43:55	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:43:55	런 PLC 운전 모드 변경
2023-05-09 13:44:33	모니터 끝
2023-05-09 13:44:34	로컬 Disconnect 함
2023-05-09 13:45:55	GetDLPosition 호출 함
2023-05-09 13:45:55	GetDLSize 호출 함
2023-05-09 13:45:55	로컬 Connect 함
2023-05-09 13:46:00	스톱 PLC 운전 모드 변경
2023-05-09 13:46:08	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:46:08	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:46:08	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:46:08	모니터 시작
2023-05-09 13:46:08	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:46:08	런 PLC 운전 모드 변경
2023-05-09 13:47:17	모니터 끝
2023-05-09 13:47:18	로컬 Disconnect 함
2023-05-09 13:51:19	GetDLPosition 호출 함
2023-05-09 13:51:19	GetDLSize 호출 함
2023-05-09 13:51:19	로컬 Connect 함
2023-05-09 13:51:24	스톱 PLC 운전 모드 변경
2023-05-09 13:51:32	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:51:32	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:51:32	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:51:32	모니터 시작
2023-05-09 13:51:32	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:51:32	런 PLC 운전 모드 변경
2023-05-09 13:52:01	모니터 끝
2023-05-09 13:52:02	로컬 Disconnect 함
2023-05-09 13:56:05	GetDLPosition 호출 함
2023-05-09 13:56:05	GetDLSize 호출 함
2023-05-09 13:56:05	로컬 Connect 함
2023-05-09 13:56:10	스톱 PLC 운전 모드 변경
2023-05-09 13:56:18	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:56:18	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:56:18	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:56:18	모니터 시작
2023-05-09 13:56:18	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:56:18	런 PLC 운전 모드 변경
2023-05-09 13:56:48	모니터 끝
2023-05-09 13:56:49	로컬 Disconnect 함
2023-05-09 13:57:56	GetDLPosition 호출 함
2023-05-09 13:57:56	GetDLSize 호출 함
2023-05-09 13:57:56	로컬 Connect 함
2023-05-09 13:58:02	스톱 PLC 운전 모드 변경
2023-05-09 13:58:10	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 13:58:10	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 13:58:10	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 13:58:10	모니터 시작
2023-05-09 13:58:10	런중수정 중 PLC CheckSum 비교함
2023-05-09 13:58:10	런 PLC 운전 모드 변경
2023-05-09 13:58:37	모니터 끝
2023-05-09 13:58:38	로컬 Disconnect 함
2023-05-09 14:02:12	GetDLPosition 호출 함
2023-05-09 14:02:12	GetDLSize 호출 함
2023-05-09 14:02:12	로컬 Connect 함
2023-05-09 14:02:17	스톱 PLC 운전 모드 변경
2023-05-09 14:02:25	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 14:02:25	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 14:02:25	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 14:02:25	모니터 시작
2023-05-09 14:02:25	런중수정 중 PLC CheckSum 비교함
2023-05-09 14:02:25	런 PLC 운전 모드 변경
2023-05-09 14:03:15	모니터 끝
2023-05-09 14:03:16	로컬 Disconnect 함
2023-05-09 14:09:44	GetDLPosition 호출 함
2023-05-09 14:09:44	GetDLSize 호출 함
2023-05-09 14:09:44	로컬 Connect 함
2023-05-09 14:09:49	스톱 PLC 운전 모드 변경
2023-05-09 14:09:57	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 14:09:57	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 14:09:57	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 14:09:57	모니터 시작
2023-05-09 14:09:57	런중수정 중 PLC CheckSum 비교함
2023-05-09 14:09:57	런 PLC 운전 모드 변경
2023-05-09 14:10:43	모니터 끝
2023-05-09 14:10:44	로컬 Disconnect 함
2023-05-09 14:11:00	GetDLPosition 호출 함
2023-05-09 14:11:00	GetDLSize 호출 함
2023-05-09 14:11:00	로컬 Connect 함
2023-05-09 14:11:04	스톱 PLC 운전 모드 변경
2023-05-09 14:11:13	쓰기의 프로그램&파라미터 쓰기에서 업로드 파일 쓰기 함
2023-05-09 14:11:13	쓰기의 프로그램&파라미터 쓰기 함
2023-05-09 14:11:13	쓰기의 기본 또는 링크 파라미터 함
2023-05-09 14:11:13	모니터 시작
2023-05-09 14:11:13	런중수정 중 PLC CheckSum 비교함
2023-05-09 14:11:13	런 PLC 운전 모드 변경
2023-05-09 14:11:57	모니터 끝
2023-05-09 14:11:58	로컬 Disconnect 함
2023-05-09 14:43:27	GetDLPosition 호출 함
2023-05-09 14:43:27	GetDLSize 호출 함
2023-05-09 14:43:27	로컬 Connect 함
